"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"14","ZHONG_PFC_MAJOR_TYPES_INTERNEURON | Human | MSigDB",0.6240901079,10,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_INTERNEURON",14
"14","Basket cell | Brain | Mouse | CellMarker",0.611053065,11,"CellMarker","Mouse","Brain","Basket cell",15
"14","Cholinergic neurons | Brain | Human | PanglaoDB",0.6091496148,12,"PanglaoDB","Human","Brain","Cholinergic neurons",6
"14","Cholinergic neurons | Brain | Mouse | PanglaoDB",0.6091496148,13,"PanglaoDB","Mouse","Brain","Cholinergic neurons",6
"14","Endothelial progenitor cell | Bone marrow | Human | CellMarker",0.5985643564,14,"CellMarker","Human","Bone marrow","Endothelial progenitor cell",6
"14","GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1 | Human | MSigDB",0.5959091173,15,"MSigDB","Human","","GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1",7
"14","Hepatocyte | Liver | Human | CellMarker",0.5840184082,16,"CellMarker","Human","Liver","Hepatocyte",5
"14","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.5824828974,17,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"14","Memory B-cells_HPCA_3 | Human | xCell",0.5812978416,18,"xCell","Human","","Memory B-cells_HPCA_3",7
"14","Plasma cells_HPCA_1 | Human | xCell",0.5773444975,19,"xCell","Human","","Plasma cells_HPCA_1",12
"14","Secretory progenitor cell | Large intestine | Human | CellMarker",0.5688729651,20,"CellMarker","Human","Large intestine","Secretory progenitor cell",7
"14","Keratinocytes_HPCA_1 | Human | xCell",0.5681574267,21,"xCell","Human","","Keratinocytes_HPCA_1",9
"14","Oligodendrocyte | Brain | Mouse | CellMarker",0.5676487445,22,"CellMarker","Mouse","Brain","Oligodendrocyte",42
"14","CMP_BLUEPRINT_2 | Human | xCell",0.5667756918,23,"xCell","Human","","CMP_BLUEPRINT_2",5
"14","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON | Human | MSigDB",0.5666803838,24,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON",7
"14","Plasma cells_HPCA_3 | Human | xCell",0.565365393,25,"xCell","Human","","Plasma cells_HPCA_3",9
"14","Peripheral ganglion | Human | TISSUES",0.5623078377,26,"TISSUES","Human","","Peripheral ganglion",9
"14","Spinal ganglion | Human | TISSUES",0.5623078377,27,"TISSUES","Human","","Spinal ganglion",9
"14","Plasma cell | Peripheral blood | Human | CellMarker",0.5575961586,28,"CellMarker","Human","Peripheral blood","Plasma cell",5
"14","O cell | Brain | Mouse | CellMarker",0.5518491341,29,"CellMarker","Mouse","Brain","O cell",8
"14","MEP_BLUEPRINT_2 | Human | xCell",0.5499152503,30,"xCell","Human","","MEP_BLUEPRINT_2",7
"14","Undefined placental cells | Placenta | Human | PanglaoDB",0.5444655723,31,"PanglaoDB","Human","Placenta","Undefined placental cells",5
"14","Undefined placental cells | Placenta | Mouse | PanglaoDB",0.5444655723,32,"PanglaoDB","Mouse","Placenta","Undefined placental cells",5
"14","Hepatocyte | Liver | Mouse | CellMarker",0.5389884469,33,"CellMarker","Mouse","Liver","Hepatocyte",8
"14","Memory B-cells_IRIS_3 | Human | xCell",0.5370654045,34,"xCell","Human","","Memory B-cells_IRIS_3",7
"14","Th2 cells_IRIS_3 | Human | xCell",0.5302306992,35,"xCell","Human","","Th2 cells_IRIS_3",7
"14","Erythroid cell | Bone marrow | Mouse | CellMarker",0.5293354885,36,"CellMarker","Mouse","Bone marrow","Erythroid cell",6
"14","Class-switched memory B-cells_BLUEPRINT_1 | Human | xCell",0.5229879644,37,"xCell","Human","","Class-switched memory B-cells_BLUEPRINT_1",5
"14","Memory B-cells_HPCA_1 | Human | xCell",0.5165627748,38,"xCell","Human","","Memory B-cells_HPCA_1",8
"14","Type III taste bud cell | Taste bud | Mouse | CellMarker",0.5099420565,39,"CellMarker","Mouse","Taste bud","Type III taste bud cell",5
"14","Myeloid cell | Aorta | Mouse | CellMarker",0.5069682399,40,"CellMarker","Mouse","Aorta","Myeloid cell",5
"14","Kidney progenitor cells | Kidney | Human | PanglaoDB",0.4973948277,41,"PanglaoDB","Human","Kidney","Kidney progenitor cells",5
"14","Kidney progenitor cells | Kidney | Mouse | PanglaoDB",0.4973948277,42,"PanglaoDB","Mouse","Kidney","Kidney progenitor cells",5
"14","Oligodendrocyte | Human | CellMarker",0.4954705213,43,"CellMarker","Human","","Oligodendrocyte",5
"14","Lake et al.Science.Ex2 | Brain | Human | CellMarker",0.489730993,44,"CellMarker","Human","Brain","Lake et al.Science.Ex2",9
"14","Hematopoietic stem cell | Human | CellMarker",0.4894648257,45,"CellMarker","Human","","Hematopoietic stem cell",12
"14","Chronic myeloid leukemia cell | Human | TISSUES",0.4854330605,46,"TISSUES","Human","","Chronic myeloid leukemia cell",7
"14","GAO_LARGE_INTESTINE_24W_C6_SECRETORY_PROGENITOR | Human | MSigDB",0.4836292708,47,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C6_SECRETORY_PROGENITOR",10
"14","Basophils_FANTOM_1 | Human | xCell",0.4831852904,48,"xCell","Human","","Basophils_FANTOM_1",24
"14","cDC_HPCA_3 | Human | xCell",0.4821394564,49,"xCell","Human","","cDC_HPCA_3",7
"14","Keratinocyte | Mouse | TISSUES",0.4799026551,50,"TISSUES","Mouse","","Keratinocyte",5
"14","Stratum spinosum | Mouse | TISSUES",0.4799026551,51,"TISSUES","Mouse","","Stratum spinosum",5
"14","Preadipocytes_FANTOM_2 | Human | xCell",0.4797871174,52,"xCell","Human","","Preadipocytes_FANTOM_2",8
"14","Cardiac muscle | Human | TISSUES",0.4765841786,53,"TISSUES","Human","","Cardiac muscle",11
"14","B-cells_FANTOM_3 | Human | xCell",0.4680898988,54,"xCell","Human","","B-cells_FANTOM_3",12
"14","Craniofacial region | Human | TISSUES",0.4680810915,55,"TISSUES","Human","","Craniofacial region",5
"14","Lymphocyte | Bone marrow | Mouse | CellMarker",0.4678130967,56,"CellMarker","Mouse","Bone marrow","Lymphocyte",9
"14","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON | Human | MSigDB",0.4671606359,57,"MSigDB","Human","","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON",9
"14","Osteoblast | Human | TISSUES",0.4646119964,58,"TISSUES","Human","","Osteoblast",10
"14","Memory B-cells_BLUEPRINT_3 | Human | xCell",0.4627757779,59,"xCell","Human","","Memory B-cells_BLUEPRINT_3",27
"14","Nuocytes | Immune system | Human | PanglaoDB",0.4572891372,60,"PanglaoDB","Human","Immune system","Nuocytes",6
"14","Nuocytes | Immune system | Mouse | PanglaoDB",0.4572891372,61,"PanglaoDB","Mouse","Immune system","Nuocytes",6
"14","hypothalamus | SaVanT",0.4554820245,62,"SaVanT","","","hypothalamus",47
"14","Lens | Mouse | TISSUES",0.4533233552,63,"TISSUES","Mouse","","Lens",9
"14","Jejunum | Human | TISSUES",0.4493470813,64,"TISSUES","Human","","Jejunum",6
"14","Keratinocytes_ENCODE_1 | Human | xCell",0.4485716296,65,"xCell","Human","","Keratinocytes_ENCODE_1",8
"14","MSC_FANTOM_3 | Human | xCell",0.4477242767,66,"xCell","Human","","MSC_FANTOM_3",9
"14","Memory B-cells_HPCA_2 | Human | xCell",0.4438330061,67,"xCell","Human","","Memory B-cells_HPCA_2",16
"14","Aorta | Mouse | TISSUES",0.4386445427,68,"TISSUES","Mouse","","Aorta",11
"14","Artery | Mouse | TISSUES",0.4386445427,69,"TISSUES","Mouse","","Artery",11
"14","GAO_STOMACH_24W_C6_PIT_CELL | Human | MSigDB",0.4366744358,70,"MSigDB","Human","","GAO_STOMACH_24W_C6_PIT_CELL",8
"14","Pit cell | Stomach | Human | CellMarker",0.4366744358,71,"CellMarker","Human","Stomach","Pit cell",8
"14","olfactory_bulb | SaVanT",0.4312345215,72,"SaVanT","","","olfactory_bulb",49
"14","Enteric neurons | GI tract | Human | PanglaoDB",0.427979766,73,"PanglaoDB","Human","GI tract","Enteric neurons",42
"14","Enteric neurons | GI tract | Mouse | PanglaoDB",0.427979766,74,"PanglaoDB","Mouse","GI tract","Enteric neurons",42
"14","Astrocyte | Brain | Mouse | CellMarker",0.4279454563,75,"CellMarker","Mouse","Brain","Astrocyte",45
"14","Squamous cell carcinoma cell | Human | TISSUES",0.4252325265,76,"TISSUES","Human","","Squamous cell carcinoma cell",14
"14","Neural arch | Mouse | TISSUES",0.424626196,77,"TISSUES","Mouse","","Neural arch",10
"14","Rheaume et al.Nat Commun.4 | Retina | Mouse | CellMarker",0.4238755355,78,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.4",6
"14","Neuron | Brain | Human | CellMarker",0.4237839344,79,"CellMarker","Human","Brain","Neuron",25
"14","NK cells_BLUEPRINT_1 | Human | xCell",0.4208804269,80,"xCell","Human","","NK cells_BLUEPRINT_1",5
"14","NK cells_IRIS_1 | Human | xCell",0.4208804269,81,"xCell","Human","","NK cells_IRIS_1",5
"14","Merkel cells | Skin | Human | PanglaoDB",0.4208568825,82,"PanglaoDB","Human","Skin","Merkel cells",10
"14","Merkel cells | Skin | Mouse | PanglaoDB",0.4208568825,83,"PanglaoDB","Mouse","Skin","Merkel cells",10
"14","Cytotoxic T cell | Human | CellMarker",0.4162131905,84,"CellMarker","Human","","Cytotoxic T cell",6
"14","Cancer stem cell (Glioblastoma) | Brain | Human | CellMarker",0.4155734865,85,"CellMarker","Human","Brain","Cancer stem cell (Glioblastoma)",5
"14","Langerhans cells | Skin | Mouse | PanglaoDB",0.4093369065,86,"PanglaoDB","Mouse","Skin","Langerhans cells",6
"14","Delta cell | Pancreas | Human | CellMarker",0.4087463207,87,"CellMarker","Human","Pancreas","Delta cell",8
"14","Pit progenitor cell | Stomach | Human | CellMarker",0.405287423,88,"CellMarker","Human","Stomach","Pit progenitor cell",39
"14","Enterochromaffin cells | GI tract | Human | PanglaoDB",0.4033360411,89,"PanglaoDB","Human","GI tract","Enterochromaffin cells",6
"14","Enterochromaffin cells | GI tract | Mouse | PanglaoDB",0.4033360411,90,"PanglaoDB","Mouse","GI tract","Enterochromaffin cells",6
"14","ZHONG_PFC_C1_DLX5_POS_INTERNEURON | Human | MSigDB",0.4029098451,91,"MSigDB","Human","","ZHONG_PFC_C1_DLX5_POS_INTERNEURON",5
"14","Multipotent progenitor cell | Bone marrow | Mouse | CellMarker",0.3988034203,92,"CellMarker","Mouse","Bone marrow","Multipotent progenitor cell",7
"14","Plasma cells_BLUEPRINT_1 | Human | xCell",0.3985444456,93,"xCell","Human","","Plasma cells_BLUEPRINT_1",6
"14","spinal_cord | SaVanT",0.3980380938,94,"SaVanT","","","spinal_cord",48
"14","T helper17 (Th17) cell | Mouse | CellMarker",0.3974047549,95,"CellMarker","Mouse","","T helper17 (Th17) cell",7
"14","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON | Human | MSigDB",0.397073161,96,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON",7
"14","Fat cell (adipocyte) | Adipose tissue | Human | CellMarker",0.3937353014,97,"CellMarker","Human","Adipose tissue","Fat cell (adipocyte)",17
"14","GAO_STOMACH_24W_C5_PUTATIVE_PIT_CELL_PROGENITOR | Human | MSigDB",0.3935245315,98,"MSigDB","Human","","GAO_STOMACH_24W_C5_PUTATIVE_PIT_CELL_PROGENITOR",40
"14","Semen | Human | TISSUES",0.3908870992,99,"TISSUES","Human","","Semen",7
"14","Macrophages M1_BLUEPRINT_2 | Human | xCell",0.3908522867,100,"xCell","Human","","Macrophages M1_BLUEPRINT_2",6
"15","Smooth muscle cell | Brain | Mouse | CellMarker",0.8593672518,1,"CellMarker","Mouse","Brain","Smooth muscle cell",41
"15","Pericyte | Brain | Mouse | CellMarker",0.8580324999,2,"CellMarker","Mouse","Brain","Pericyte",7
"15","Myofibroblasts | Smooth muscle | Human | PanglaoDB",0.8420275415,3,"PanglaoDB","Human","Smooth muscle","Myofibroblasts",8
"15","Myofibroblasts | Smooth muscle | Mouse | PanglaoDB",0.8420275415,4,"PanglaoDB","Mouse","Smooth muscle","Myofibroblasts",8
"15","Mural cell | Brain | Mouse | CellMarker",0.8305664027,5,"CellMarker","Mouse","Brain","Mural cell",39
"15","Lee et al.Cell.E | Lung | Mouse | CellMarker",0.7668832169,6,"CellMarker","Mouse","Lung","Lee et al.Cell.E",6
"15","Endothelial cell | Lung | Human | CellMarker",0.7541235429,7,"CellMarker","Human","Lung","Endothelial cell",7
"15","Pericyte | Adipose tissue | Human | CellMarker",0.7468296145,8,"CellMarker","Human","Adipose tissue","Pericyte",5
"15","Rheaume et al.Nat Commun.36 | Retina | Mouse | CellMarker",0.7253090666,9,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.36",5
"15","Axin2-Palpha+ cell | Lung | Mouse | CellMarker",0.7252219267,10,"CellMarker","Mouse","Lung","Axin2-Palpha+ cell",10
"15","Primordial germ cell | Human | CellMarker",0.7244604265,11,"CellMarker","Human","","Primordial germ cell",11
"15","Pericytes | Vasculature | Human | PanglaoDB",0.7038289821,12,"PanglaoDB","Human","Vasculature","Pericytes",45
"15","Pericytes | Vasculature | Mouse | PanglaoDB",0.7038289821,13,"PanglaoDB","Mouse","Vasculature","Pericytes",45
"15","Endothelial cell | Brain | Human | CellMarker",0.6883860267,14,"CellMarker","Human","Brain","Endothelial cell",5
"15","Plasma cell | Lymphoid tissue | Mouse | CellMarker",0.6785258657,15,"CellMarker","Mouse","Lymphoid tissue","Plasma cell",6
"15","Endothelial stem cell | Blood vessel | Human | CellMarker",0.6597770163,16,"CellMarker","Human","Blood vessel","Endothelial stem cell",11
"15","Cardiac stem and precursor cells | Heart | Human | PanglaoDB",0.6570243966,17,"PanglaoDB","Human","Heart","Cardiac stem and precursor cells",8
"15","HAY_BONE_MARROW_PRE_DENDRITIC | Human | MSigDB",0.651511622,18,"MSigDB","Human","","HAY_BONE_MARROW_PRE_DENDRITIC",5
"15","Cardiac progenitor cell | Heart | Human | CellMarker",0.6508415842,19,"CellMarker","Human","Heart","Cardiac progenitor cell",6
"15","Adipose-derived stromal cell | Adipose tissue | Human | CellMarker",0.6487703226,20,"CellMarker","Human","Adipose tissue","Adipose-derived stromal cell",10
"15","Cardiac stem and precursor cells | Heart | Mouse | PanglaoDB",0.6471412498,21,"PanglaoDB","Mouse","Heart","Cardiac stem and precursor cells",7
"15","Erythroid cell | Human | TISSUES",0.6470416166,22,"TISSUES","Human","","Erythroid cell",5
"15","Stem cell | Dental pulp | Human | CellMarker",0.6382095713,23,"CellMarker","Human","Dental pulp","Stem cell",8
"15","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS | Human | MSigDB",0.6365822341,24,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS",63
"15","Adipose-derived stem cell | Subcutaneous adipose tissue | Human | CellMarker",0.6342401222,25,"CellMarker","Human","Subcutaneous adipose tissue","Adipose-derived stem cell",8
"15","Megakaryocytes_NOVERSHTERN_1 | Human | xCell",0.6314588004,26,"xCell","Human","","Megakaryocytes_NOVERSHTERN_1",5
"15","Megakaryocytes_NOVERSHTERN_2 | Human | xCell",0.6314588004,27,"xCell","Human","","Megakaryocytes_NOVERSHTERN_2",5
"15","Cancer stem cell (Lung Cancer) | Lung | Mouse | CellMarker",0.6297616117,28,"CellMarker","Mouse","Lung","Cancer stem cell (Lung Cancer)",6
"15","Cochlea | Mouse | TISSUES",0.6293364378,29,"TISSUES","Mouse","","Cochlea",5
"15","Vestibular labyrinth | Mouse | TISSUES",0.6293364378,30,"TISSUES","Mouse","","Vestibular labyrinth",5
"15","Vestibular system | Mouse | TISSUES",0.6293364378,31,"TISSUES","Mouse","","Vestibular system",5
"15","Cancer stem cell (Bladder Cancer) | Bladder | Human | CellMarker",0.6276169419,32,"CellMarker","Human","Bladder","Cancer stem cell (Bladder Cancer)",6
"15","Stem cell | Amniotic fluid | Human | CellMarker",0.6272293646,33,"CellMarker","Human","Amniotic fluid","Stem cell",10
"15","CD4+ naive T-cells_FANTOM_1 | Human | xCell",0.6260457179,34,"xCell","Human","","CD4+ naive T-cells_FANTOM_1",11
"15","CD4+ naive T-cells_NOVERSHTERN_3 | Human | xCell",0.6260457179,35,"xCell","Human","","CD4+ naive T-cells_NOVERSHTERN_3",11
"15","Histiocytic lymphoma cell | Human | TISSUES",0.6167833195,36,"TISSUES","Human","","Histiocytic lymphoma cell",8
"15","FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2 | Human | MSigDB",0.6160816383,37,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2",226
"15","Fibroblast | Mouse | CellMarker",0.6156919156,38,"CellMarker","Mouse","","Fibroblast",8
"15","Fibroblast | Lung | Human | CellMarker",0.6150364163,39,"CellMarker","Human","Lung","Fibroblast",7
"15","Adipose-derived stem cell | Abdominal adipose tissue | Human | CellMarker",0.6147277407,40,"CellMarker","Human","Abdominal adipose tissue","Adipose-derived stem cell",7
"15","Embryonic carcinoma cell line | Human | TISSUES",0.6133471954,41,"TISSUES","Human","","Embryonic carcinoma cell line",7
"15","Pericyte | Human | CellMarker",0.6099313203,42,"CellMarker","Human","","Pericyte",10
"15","Oviduct-derived stem cell | Oviduct | Human | CellMarker",0.6098545005,43,"CellMarker","Human","Oviduct","Oviduct-derived stem cell",13
"15","Megakaryocytes_BLUEPRINT_2 | Human | xCell",0.6086657392,44,"xCell","Human","","Megakaryocytes_BLUEPRINT_2",5
"15","Erythrocytes_BLUEPRINT_1 | Human | xCell",0.6082321422,45,"xCell","Human","","Erythrocytes_BLUEPRINT_1",6
"15","Erythrocytes_BLUEPRINT_2 | Human | xCell",0.6082321422,46,"xCell","Human","","Erythrocytes_BLUEPRINT_2",6
"15","Erythrocytes_BLUEPRINT_3 | Human | xCell",0.6082321422,47,"xCell","Human","","Erythrocytes_BLUEPRINT_3",6
"15","Erythrocytes_HPCA_2 | Human | xCell",0.6082321422,48,"xCell","Human","","Erythrocytes_HPCA_2",6
"15","Erythrocytes_HPCA_3 | Human | xCell",0.6082321422,49,"xCell","Human","","Erythrocytes_HPCA_3",6
"15","Pericyte | Lung | Mouse | CellMarker",0.6064313315,50,"CellMarker","Mouse","Lung","Pericyte",30
"15","Plasma cell | Mouse | CellMarker",0.6036576644,51,"CellMarker","Mouse","","Plasma cell",6
"15","Tear | Human | TISSUES",0.6020751569,52,"TISSUES","Human","","Tear",6
"15","Plasma cell | Human | CellMarker",0.6019554395,53,"CellMarker","Human","","Plasma cell",9
"15","Stem cell | Cartilage | Human | CellMarker",0.6017395587,54,"CellMarker","Human","Cartilage","Stem cell",7
"15","Ear | Mouse | TISSUES",0.6011034771,55,"TISSUES","Mouse","","Ear",11
"15","Inner ear | Mouse | TISSUES",0.6011034771,56,"TISSUES","Mouse","","Inner ear",11
"15","Bile | Human | TISSUES",0.5992773655,57,"TISSUES","Human","","Bile",8
"15","Digestive juice | Human | TISSUES",0.5992773655,58,"TISSUES","Human","","Digestive juice",8
"15","Pancreatic stellate cells | Pancreas | Human | PanglaoDB",0.5977265717,59,"PanglaoDB","Human","Pancreas","Pancreatic stellate cells",25
"15","Pancreatic stellate cells | Pancreas | Mouse | PanglaoDB",0.5977265717,60,"PanglaoDB","Mouse","Pancreas","Pancreatic stellate cells",25
"15","Cancer stem cell (Non-Small Cell Lung Cancer) | Lung | Human | CellMarker",0.59551718,61,"CellMarker","Human","Lung","Cancer stem cell (Non-Small Cell Lung Cancer)",12
"15","Endothelial cell | Brain | Mouse | CellMarker",0.5952341543,62,"CellMarker","Mouse","Brain","Endothelial cell",72
"15","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_COLUMNAR_CELLS | Human | MSigDB",0.5910768267,63,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_COLUMNAR_CELLS",14
"15","Stem cell | Mammary gland | Mouse | CellMarker",0.5878832542,64,"CellMarker","Mouse","Mammary gland","Stem cell",7
"15","Prostate adenocarcinoma cell | Human | TISSUES",0.5862086035,65,"TISSUES","Human","","Prostate adenocarcinoma cell",5
"15","Adipose-derived stem cell | Adipose tissue | Human | CellMarker",0.5811428585,66,"CellMarker","Human","Adipose tissue","Adipose-derived stem cell",16
"15","CD8+ T-cells_IRIS_1 | Human | xCell",0.5793492631,67,"xCell","Human","","CD8+ T-cells_IRIS_1",6
"15","Endothelial cell | Heart | Mouse | CellMarker",0.5780952332,68,"CellMarker","Mouse","Heart","Endothelial cell",7
"15","Erythrocytes_FANTOM_3 | Human | xCell",0.5746315388,69,"xCell","Human","","Erythrocytes_FANTOM_3",6
"15","FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL | Human | MSigDB",0.5702342382,70,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL",272
"15","Mesangial cell | Kidney | Mouse | CellMarker",0.5672687355,71,"CellMarker","Mouse","Kidney","Mesangial cell",151
"15","Myocytes_FANTOM_1 | Human | xCell",0.5661544932,72,"xCell","Human","","Myocytes_FANTOM_1",8
"15","Smooth muscle_ENCODE_2 | Human | xCell",0.5645621358,73,"xCell","Human","","Smooth muscle_ENCODE_2",18
"15","Smooth muscle_FANTOM_2 | Human | xCell",0.5645621358,74,"xCell","Human","","Smooth muscle_FANTOM_2",18
"15","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS | Human | MSigDB",0.5642759713,75,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS",12
"15","Endothelial cells (blood brain barrier) | Vasculature | Human | PanglaoDB",0.559412997,76,"PanglaoDB","Human","Vasculature","Endothelial cells (blood brain barrier)",12
"15","Endothelial cells (blood brain barrier) | Vasculature | Mouse | PanglaoDB",0.559412997,77,"PanglaoDB","Mouse","Vasculature","Endothelial cells (blood brain barrier)",12
"15","Cancer stem cell (Lung Adenocarcinoma) | Lung | Human | CellMarker",0.5589109338,78,"CellMarker","Human","Lung","Cancer stem cell (Lung Adenocarcinoma)",5
"15","Hematopoietic stem cell progenitor cell | Bone | Mouse | CellMarker",0.5580416811,79,"CellMarker","Mouse","Bone","Hematopoietic stem cell progenitor cell",5
"15","Embryonic stem cell | Germ | Human | CellMarker",0.5571502634,80,"CellMarker","Human","Germ","Embryonic stem cell",8
"15","Cancer stem cell (Oral Squamous Cell Carcinoma) | Human | CellMarker",0.5542228834,81,"CellMarker","Human","","Cancer stem cell (Oral Squamous Cell Carcinoma)",5
"15","Cancer stem cell | Human | CellMarker",0.5538107401,82,"CellMarker","Human","","Cancer stem cell",7
