"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"8","MEP_NOVERSHTERN_2 | Human | xCell",0.463624114,68,"xCell","Human","","MEP_NOVERSHTERN_2",5
"8","CLP_BLUEPRINT_2 | Human | xCell",0.4621885109,69,"xCell","Human","","CLP_BLUEPRINT_2",10
"8","Ciliated cell | Lung | Mouse | CellMarker",0.4602205138,70,"CellMarker","Mouse","Lung","Ciliated cell",14
"8","Rheaume et al.Nat Commun.31 | Retina | Mouse | CellMarker",0.4579904393,71,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.31",9
"8","CD4+ Tem_BLUEPRINT_3 | Human | xCell",0.4578160496,72,"xCell","Human","","CD4+ Tem_BLUEPRINT_3",9
"8","HBA_Pons | Human | SaVanT",0.4572453031,73,"SaVanT","Human","","HBA_Pons",48
"8","HBA_OccipitalLobe | Human | SaVanT",0.4520716768,74,"SaVanT","Human","","HBA_OccipitalLobe",49
"8","HSC_BLUEPRINT_2 | Human | xCell",0.4493886738,75,"xCell","Human","","HSC_BLUEPRINT_2",11
"8","CD4+ Tcm_NOVERSHTERN_1 | Human | xCell",0.4477592819,76,"xCell","Human","","CD4+ Tcm_NOVERSHTERN_1",5
"8","CD4+ Tcm_NOVERSHTERN_2 | Human | xCell",0.4477592819,77,"xCell","Human","","CD4+ Tcm_NOVERSHTERN_2",5
"8","Peripheral ganglion | Human | TISSUES",0.4453909789,78,"TISSUES","Human","","Peripheral ganglion",7
"8","Spinal ganglion | Human | TISSUES",0.4453909789,79,"TISSUES","Human","","Spinal ganglion",7
"8","Large granular lymphocyte | Mouse | TISSUES",0.4442996762,80,"TISSUES","Mouse","","Large granular lymphocyte",7
"8","Natural killer cell | Mouse | TISSUES",0.4442996762,81,"TISSUES","Mouse","","Natural killer cell",7
"8","Null cell | Mouse | TISSUES",0.4442996762,82,"TISSUES","Mouse","","Null cell",7
"8","GAO_LARGE_INTESTINE_24W_C6_SECRETORY_PROGENITOR | Human | MSigDB",0.4418747366,83,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C6_SECRETORY_PROGENITOR",9
"8","Chondrocytes_ENCODE_1 | Human | xCell",0.4390107543,84,"xCell","Human","","Chondrocytes_ENCODE_1",11
"8","Secretory progenitor cell | Large intestine | Human | CellMarker",0.4381468732,85,"CellMarker","Human","Large intestine","Secretory progenitor cell",6
"8","Renal proximal tubule | Human | TISSUES",0.438082638,86,"TISSUES","Human","","Renal proximal tubule",7
"8","Renal tubule | Human | TISSUES",0.438082638,87,"TISSUES","Human","","Renal tubule",7
"8","HBA_MedullaOblongata | Human | SaVanT",0.4322196152,88,"SaVanT","Human","","HBA_MedullaOblongata",49
"8","MANNO_MIDBRAIN_NEUROTYPES_BASAL | Human | MSigDB",0.431642135,89,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_BASAL",61
"8","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS | Human | MSigDB",0.4292410769,90,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS",20
"8","Chondrocytes_ENCODE_2 | Human | xCell",0.4284976002,91,"xCell","Human","","Chondrocytes_ENCODE_2",12
"8","Rheaume et al.Nat Commun.34 | Retina | Mouse | CellMarker",0.4262788168,92,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.34",8
"8","Interstitial cell | Human | TISSUES",0.4259027311,93,"TISSUES","Human","","Interstitial cell",137
"8","Interstitial cell of Cajal | Human | TISSUES",0.4259027311,94,"TISSUES","Human","","Interstitial cell of Cajal",137
"8","dorsal_striatum | SaVanT",0.4245535656,95,"SaVanT","","","dorsal_striatum",46
"8","ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON | Human | MSigDB",0.4239097282,96,"MSigDB","Human","","ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON",61
"8","MSC_HPCA_2 | Human | xCell",0.4192745672,97,"xCell","Human","","MSC_HPCA_2",11
"8","Osteoblast_FANTOM_1 | Human | xCell",0.4161582542,98,"xCell","Human","","Osteoblast_FANTOM_1",23
"8","Immune cell (Renal Clear Cell Carcinoma) | Human | CellMarker",0.4157395889,99,"CellMarker","Human","","Immune cell (Renal Clear Cell Carcinoma)",7
"8","HBA_ParietalLobe | Human | SaVanT",0.4139240959,100,"SaVanT","Human","","HBA_ParietalLobe",49
"9","Radial glial cell | Human | CellMarker",0.8092249996,1,"CellMarker","Human","","Radial glial cell",6
"9","Cancer stem cell (Head And Neck Squamous Cell Carcinoma) | Mouse | CellMarker",0.7847549706,2,"CellMarker","Mouse","","Cancer stem cell (Head And Neck Squamous Cell Carcinoma)",5
"9","Neural stem cell | Brain | Mouse | CellMarker",0.7741948315,3,"CellMarker","Mouse","Brain","Neural stem cell",10
"9","Arterial smooth muscle | Human | TISSUES",0.7702560371,4,"TISSUES","Human","","Arterial smooth muscle",5
"9","Quiescent neural stem cell | Brain | Mouse | CellMarker",0.7511544057,5,"CellMarker","Mouse","Brain","Quiescent neural stem cell",10
"9","Osteocyte | Bone | Human | CellMarker",0.733375234,6,"CellMarker","Human","Bone","Osteocyte",5
"9","Rheaume et al.Nat Commun.22 | Retina | Mouse | CellMarker",0.7200135053,7,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.22",7
"9","Thymocytes | Thymus | Human | PanglaoDB",0.7175230538,8,"PanglaoDB","Human","Thymus","Thymocytes",8
"9","Thymocytes | Thymus | Mouse | PanglaoDB",0.7175230538,9,"PanglaoDB","Mouse","Thymus","Thymocytes",8
"9","Enteric glia cells | GI tract | Human | PanglaoDB",0.7159569845,10,"PanglaoDB","Human","GI tract","Enteric glia cells",9
"9","Enteric glia cells | GI tract | Mouse | PanglaoDB",0.7159569845,11,"PanglaoDB","Mouse","GI tract","Enteric glia cells",9
"9","Radial glia cells | Brain | Human | PanglaoDB",0.7153579595,12,"PanglaoDB","Human","Brain","Radial glia cells",10
"9","Radial glia cells | Brain | Mouse | PanglaoDB",0.7153579595,13,"PanglaoDB","Mouse","Brain","Radial glia cells",10
"9","Ventral otocyst | Brain | Mouse | CellMarker",0.7125077768,14,"CellMarker","Mouse","Brain","Ventral otocyst",6
"9","Astrocyte | Brain | Mouse | CellMarker",0.7071708206,15,"CellMarker","Mouse","Brain","Astrocyte",45
"9","Cancer stem cell (Glioblastoma) | Human | CellMarker",0.7055528296,16,"CellMarker","Human","","Cancer stem cell (Glioblastoma)",10
"9","Epidermal stem cell | Skin | Human | CellMarker",0.6987098406,17,"CellMarker","Human","Skin","Epidermal stem cell",7
"9","Intestinal stem cell | Intestine | Mouse | CellMarker",0.6908504132,18,"CellMarker","Mouse","Intestine","Intestinal stem cell",5
"9","Ito cell (hepatic stellate cell) | Liver | Mouse | CellMarker",0.6885429223,19,"CellMarker","Mouse","Liver","Ito cell (hepatic stellate cell)",6
"9","HPCA_M1_IFNg | Human | SaVanT",0.6881297332,20,"SaVanT","Human","","HPCA_M1_IFNg",23
"9","Stem cell | Bone | Mouse | CellMarker",0.6867009128,21,"CellMarker","Mouse","Bone","Stem cell",6
"9","Sertoli cell | Human | CellMarker",0.6777319457,22,"CellMarker","Human","","Sertoli cell",6
"9","CD4+ T cell | Mouse | CellMarker",0.6766302304,23,"CellMarker","Mouse","","CD4+ T cell",5
"9","Rheaume et al.Nat Commun.35 | Retina | Mouse | CellMarker",0.6754893463,24,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.35",5
"9","Macrophages M1_BLUEPRINT_1 | Human | xCell",0.6753907951,25,"xCell","Human","","Macrophages M1_BLUEPRINT_1",5
"9","Nasal polyp | Human | TISSUES",0.6734356088,26,"TISSUES","Human","","Nasal polyp",6
"9","Cancer stem cell (Hepatocellular Cancer) | Liver | Human | CellMarker",0.6726031476,27,"CellMarker","Human","Liver","Cancer stem cell (Hepatocellular Cancer)",5
"9","Keratinocyte | Mouse | TISSUES",0.6698129743,28,"TISSUES","Mouse","","Keratinocyte",5
"9","Stratum spinosum | Mouse | TISSUES",0.6698129743,29,"TISSUES","Mouse","","Stratum spinosum",5
"9","Endothelial cell | Brain | Human | CellMarker",0.6588785449,30,"CellMarker","Human","Brain","Endothelial cell",5
"9","Cancer stem cell | Lung | Human | CellMarker",0.6588184322,31,"CellMarker","Human","Lung","Cancer stem cell",6
"9","Epithelial cells_HPCA_3 | Human | xCell",0.654919128,32,"xCell","Human","","Epithelial cells_HPCA_3",6
"9","HPCA_Macrophage | Human | SaVanT",0.653015687,33,"SaVanT","Human","","HPCA_Macrophage",22
"9","Follicular B cell | Human | CellMarker",0.6493452331,34,"CellMarker","Human","","Follicular B cell",6
"9","Intestinal stem cell | Small intestine | Human | CellMarker",0.6493281863,35,"CellMarker","Human","Small intestine","Intestinal stem cell",6
"9","Wnt2+ cell | Lung | Mouse | CellMarker",0.6431816049,36,"CellMarker","Mouse","Lung","Wnt2+ cell",7
"9","Cancer stem cell (Glioma) | Human | CellMarker",0.642536562,37,"CellMarker","Human","","Cancer stem cell (Glioma)",11
"9","Fibroblast | Mouse | CellMarker",0.6406828771,38,"CellMarker","Mouse","","Fibroblast",6
"9","Mesenchymal cell (Ovarian Cancer) | Ovary | Human | CellMarker",0.6390477546,39,"CellMarker","Human","Ovary","Mesenchymal cell (Ovarian Cancer)",10
"9","Mesenchymal cell | Ovary | Human | CellMarker",0.6390477546,40,"CellMarker","Human","Ovary","Mesenchymal cell",10
"9","Basophil | Human | CellMarker",0.6389814697,41,"CellMarker","Human","","Basophil",12
"9","FAN_EMBRYONIC_CTX_ASTROCYTE_1 | Human | MSigDB",0.6341196558,42,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_1",55
"9","Memory B-cells_IRIS_2 | Human | xCell",0.6332420779,43,"xCell","Human","","Memory B-cells_IRIS_2",6
"9","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS | Human | MSigDB",0.6311054319,44,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS",10
"9","Cancer stem cell (Glioblastoma) | Brain | Human | CellMarker",0.6261977019,45,"CellMarker","Human","Brain","Cancer stem cell (Glioblastoma)",5
"9","Hepatocyte | Liver | Mouse | CellMarker",0.6232694789,46,"CellMarker","Mouse","Liver","Hepatocyte",6
"9","Plasma cell | Human | CellMarker",0.619660219,47,"CellMarker","Human","","Plasma cell",7
"9","ZHONG_PFC_C9_ORG_OTHER | Human | MSigDB",0.6166718683,48,"MSigDB","Human","","ZHONG_PFC_C9_ORG_OTHER",56
"9","Crypt cells | GI tract | Human | PanglaoDB",0.6164039082,49,"PanglaoDB","Human","GI tract","Crypt cells",8
"9","Crypt cells | GI tract | Mouse | PanglaoDB",0.6164039082,50,"PanglaoDB","Mouse","GI tract","Crypt cells",8
"9","Cancer stem cell (Colon Cancer) | Human | CellMarker",0.6161251588,51,"CellMarker","Human","","Cancer stem cell (Colon Cancer)",7
"9","Cancer stem cell (Pancreatic Cancer) | Pancreas | Human | CellMarker",0.6157126871,52,"CellMarker","Human","Pancreas","Cancer stem cell (Pancreatic Cancer)",5
"9","T helper17 (Th17) cell | Human | CellMarker",0.6156716131,53,"CellMarker","Human","","T helper17 (Th17) cell",5
"9","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL | Human | MSigDB",0.6141007861,54,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL",102
"9","Astrocytes | SaVanT",0.611162307,55,"SaVanT","","","Astrocytes",50
"9","Dental pulp stem cell | Dental pulp | Human | CellMarker",0.6105433803,56,"CellMarker","Human","Dental pulp","Dental pulp stem cell",7
"9","Goblet cells | GI tract | Human | PanglaoDB",0.6083336444,57,"PanglaoDB","Human","GI tract","Goblet cells",5
"9","Goblet cells | GI tract | Mouse | PanglaoDB",0.6083336444,58,"PanglaoDB","Mouse","GI tract","Goblet cells",5
"9","Cancer stem cell (Bladder Cancer) | Bladder | Human | CellMarker",0.6057270505,59,"CellMarker","Human","Bladder","Cancer stem cell (Bladder Cancer)",5
"9","Bergmann glial cell | Brain | Mouse | CellMarker",0.6054397603,60,"CellMarker","Mouse","Brain","Bergmann glial cell",39
"9","Cancer stem cell (Lung Adenocarcinoma) | Lung | Human | CellMarker",0.6047847104,61,"CellMarker","Human","Lung","Cancer stem cell (Lung Adenocarcinoma)",5
"9","Spermatogonial stem cell | Testis | Human | CellMarker",0.6037839983,62,"CellMarker","Human","Testis","Spermatogonial stem cell",5
"9","Chondrocytes_HPCA_2 | Human | xCell",0.5999958945,63,"xCell","Human","","Chondrocytes_HPCA_2",5
"9","Progenitor cell | Liver | Mouse | CellMarker",0.5997624607,64,"CellMarker","Mouse","Liver","Progenitor cell",5
"9","Cancer cell (Breast Cancer (circulating)) | Blood | Human | CellMarker",0.5993605518,65,"CellMarker","Human","Blood","Cancer cell (Breast Cancer (circulating))",5
"9","Epithelial cell | Lacrimal gland | Mouse | CellMarker",0.5990008221,66,"CellMarker","Mouse","Lacrimal gland","Epithelial cell",7
"9","Müller cells | Eye | Human | PanglaoDB",0.5986296687,67,"PanglaoDB","Human","Eye","Müller cells",29
"9","Astrocytes | Brain | Human | PanglaoDB",0.5981162675,68,"PanglaoDB","Human","Brain","Astrocytes",47
"9","Astrocytes | Brain | Mouse | PanglaoDB",0.5981162675,69,"PanglaoDB","Mouse","Brain","Astrocytes",47
"9","Gamma delta T cells | Immune system | Mouse | PanglaoDB",0.5965845389,70,"PanglaoDB","Mouse","Immune system","Gamma delta T cells",13
"9","Cardiomyocyte | Heart | Human | CellMarker",0.5958262698,71,"CellMarker","Human","Heart","Cardiomyocyte",11
"9","Macrophage | Mouse | CellMarker",0.5954119649,72,"CellMarker","Mouse","","Macrophage",16
"9","Müller cells | Eye | Mouse | PanglaoDB",0.5906242041,73,"PanglaoDB","Mouse","Eye","Müller cells",28
"9","MA_M_GMCSF_baseline_72h | Human | SaVanT",0.5879651578,74,"SaVanT","Human","","MA_M_GMCSF_baseline_72h",35
"9","Pancreatic progenitor cells | Pancreas | Human | PanglaoDB",0.5851952925,75,"PanglaoDB","Human","Pancreas","Pancreatic progenitor cells",6
"9","Pancreatic progenitor cells | Pancreas | Mouse | PanglaoDB",0.5851952925,76,"PanglaoDB","Mouse","Pancreas","Pancreatic progenitor cells",6
"9","Rheaume et al.Nat Commun.33 | Retina | Mouse | CellMarker",0.5850191612,77,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.33",15
"9","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES | Human | MSigDB",0.5763856706,78,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES",228
"9","MA_M_MCSF_upLPS_72h | Human | SaVanT",0.575584462,79,"SaVanT","Human","","MA_M_MCSF_upLPS_72h",30
"9","Marginal zone B cell | Mouse | CellMarker",0.5750526898,80,"CellMarker","Mouse","","Marginal zone B cell",5
"9","Bergmann glia | Brain | Human | PanglaoDB",0.5739542457,81,"PanglaoDB","Human","Brain","Bergmann glia",31
"9","Bergmann glia | Brain | Mouse | PanglaoDB",0.5739542457,82,"PanglaoDB","Mouse","Brain","Bergmann glia",31
"9","CD8+ T-cells_HPCA_1 | Human | xCell",0.5701529097,83,"xCell","Human","","CD8+ T-cells_HPCA_1",6
"9","CD8+ T-cells_NOVERSHTERN_2 | Human | xCell",0.5701529097,84,"xCell","Human","","CD8+ T-cells_NOVERSHTERN_2",6
"9","Stem cell | Liver | Human | CellMarker",0.5687168792,85,"CellMarker","Human","Liver","Stem cell",12
"9","Cancer stem cell (Lung Cancer) | Lung | Mouse | CellMarker",0.5682655555,86,"CellMarker","Mouse","Lung","Cancer stem cell (Lung Cancer)",6
"9","FAN_EMBRYONIC_CTX_ASTROCYTE_2 | Human | MSigDB",0.5666249434,87,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_2",104
"9","Fat cell (adipocyte) | Adipose tissue | Human | CellMarker",0.565760215,88,"CellMarker","Human","Adipose tissue","Fat cell (adipocyte)",13
"9","Fibroblast | Human | CellMarker",0.5650637805,89,"CellMarker","Human","","Fibroblast",9
"9","Cancer stem cell (Breast Cancer) | Breast | Human | CellMarker",0.5642452195,90,"CellMarker","Human","Breast","Cancer stem cell (Breast Cancer)",10
"9","Ependymal cell | Brain | Mouse | CellMarker",0.5622796807,91,"CellMarker","Mouse","Brain","Ependymal cell",22
"9","Embryonic stem cell | Blood | Mouse | CellMarker",0.5619867325,92,"CellMarker","Mouse","Blood","Embryonic stem cell",5
"9","T regulatory cells | Immune system | Human | PanglaoDB",0.560372689,93,"PanglaoDB","Human","Immune system","T regulatory cells",6
"9","T regulatory cells | Immune system | Mouse | PanglaoDB",0.560372689,94,"PanglaoDB","Mouse","Immune system","T regulatory cells",6
"9","B cell (Leukemia) | Human | CellMarker",0.5587807695,95,"CellMarker","Human","","B cell (Leukemia)",8
"9","ly Endothelial cells_HPCA_2 | Human | xCell",0.5585557101,96,"xCell","Human","","ly Endothelial cells_HPCA_2",5
"9","Macrophage | Human | CellMarker",0.557987841,97,"CellMarker","Human","","Macrophage",11
"9","Mesenchymal stem cell | Gingiva | Human | CellMarker",0.5563596305,98,"CellMarker","Human","Gingiva","Mesenchymal stem cell",6
"9","Proximal tubule cells | Kidney | Human | PanglaoDB",0.5561127678,99,"PanglaoDB","Human","Kidney","Proximal tubule cells",27
"9","Proximal tubule cells | Kidney | Mouse | PanglaoDB",0.5561127678,100,"PanglaoDB","Mouse","Kidney","Proximal tubule cells",27
